,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,,44,45,46,47,48,49,50,51,52,53,54,55,56,57,,,,,,,,,,,,
No.,TYPE,AISC_MANUAL_LABEL,EDI_STD_NOMENCLATURE,Perfil Base-1,Perfil Base-2,IMCA-01,IMCA-02,AHMSA,Disp.,No.,T_F,BF_2TF,B_T,H_TW,H_T,D_T,H,TAN_ALPHA,QS,D,HT,OD,BF,B,ID,TW,TF,T,TNOM,TDES,KDES,KDET,K1,X,Y,E0,XP,YP,RX,RY,RZ,RO,A,Aw,WNO,ZX,SX,ZY,SY,C,QF,QW,IX,IY,J,SW,CW,W,Disp. 01,Disp. 02,Disp. 03,Disp. 04,Disp. 05,Disp. 06,Cntc 01,Cntc 02,Cntc 03,Cntc 04,Cntc 05,Cntc 06
1445,2L-SLBB,2L2-1/2X2X3/16X3/8SLBB,2L2-1/2X2X3/16X3/8SLBB,L2-1/2X2X3/16X3/8,L2-1/2X2X3/16,,,,"(,,,,,)",1445,F,0.00,0.00,0.00,0.00,0.00,0.916,0.00,0.983,2.00,0,0,2.50,2.5,0,0.19,0.19,0.1875,0,0.00,0.00,0,0,0.00,0.508,0.00,0.00,0.160,0.597,1.23,0.00,1.43,1.64,,0.00,0.695,0.391,0.00,0.00,0.00,0.00,0.00,0.583,2.46,0.02,0.00,0.00,5.57,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1446,2L-SLBB,2L2-1/2X2X3/16X3/4SLBB,2L2-1/2X2X3/16X3/4SLBB,L2-1/2X2X3/16X3/4,L2-1/2X2X3/16,,,,"(,,,,,)",1446,F,0.00,0.00,0.00,0.00,0.00,0.929,0.00,0.983,2.00,0,0,2.50,2.5,0,0.19,0.19,0.1875,0,0.00,0.00,0,0,0.00,0.508,0.00,0.00,0.160,0.597,1.38,0.00,1.56,1.64,,0.00,0.695,0.391,0.00,0.00,0.00,0.00,0.00,0.583,3.08,0.02,0.00,0.00,5.57,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1447,HSS,HSS16X16X5/8,HSS16X16X5/8,,,,,,"(,,,,,)",1447,F,0.00,24.5,0.00,24.5,0.00,0.00,0.00,0.00,0.00,16,0,0.00,16,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,35.0,,0.00,200,171,0.00,0.00,276,0.00,0.00,1370,0.00,2170,0.00,0.00,127,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1448,HSS,HSS16X16X1/2,HSS16X16X1/2,,,,,,"(,,Vllcro,,,)",1448,F,0.00,31.4,0.00,31.4,0.00,0.00,0.00,0.00,0.00,16,0,0.00,16,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,6.31,6.31,0.00,0.00,28.3,,0.00,164,141,0.00,0.00,224,0.00,0.00,1130,0.00,1770,0.00,0.00,103,,,Vllcro,,,,"(,","(,,","(,,Vllcro,","(,,Vllcro,,","(,,Vllcro,,,","(,,Vllcro,,,)"
1449,HSS,HSS16X16X3/8,HSS16X16X3/8,,,,,,"(,,Vllcro,,,)",1449,F,0.00,42.8,0.00,42.8,0.00,0.00,0.00,0.00,0.00,16,0,0.00,16,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,6.37,6.37,0.00,0.00,21.5,,0.00,126,109,0.00,0.00,171,0.00,0.00,873,0.00,1350,0.00,0.00,78.4,,,Vllcro,,,,"(,","(,,","(,,Vllcro,","(,,Vllcro,,","(,,Vllcro,,,","(,,Vllcro,,,)"
1450,HSS,HSS16X16X5/16,HSS16X16X5/16,,,,,,"(,,Vllcro,,,)",1450,F,0.00,52.0,0.00,52.0,0.00,0.00,0.00,0.00,0.00,16,0,0.00,16,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,6.39,6.39,0.00,0.00,18.1,,0.00,106,92.3,0.00,0.00,144,0.00,0.00,739,0.00,1140,0.00,0.00,65.8,,,Vllcro,,,,"(,","(,,","(,,Vllcro,","(,,Vllcro,,","(,,Vllcro,,,","(,,Vllcro,,,)"
1451,HSS,HSS14X14X5/8,HSS14X14X5/8,,,,,,"(,,,,,)",1451,F,0.00,21.1,0.00,21.1,0.00,0.00,0.00,0.00,0.00,14,0,0.00,14,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,5.44,5.44,0.00,0.00,30.3,,0.00,151,128,0.00,0.00,208,0.00,0.00,897,0.00,1430,0.00,0.00,110,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1452,HSS,HSS14X14X1/2,HSS14X14X1/2,,,,,,"(,,Vllcro,,,)",1452,F,0.00,27.1,0.00,27.1,0.00,0.00,0.00,0.00,0.00,14,0,0.00,14,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,5.49,5.49,0.00,0.00,24.6,,0.00,124,106,0.00,0.00,170,0.00,0.00,743,0.00,1170,0.00,0.00,89.6,,,Vllcro,,,,"(,","(,,","(,,Vllcro,","(,,Vllcro,,","(,,Vllcro,,,","(,,Vllcro,,,)"
1453,HSS,HSS14X14X3/8,HSS14X14X3/8,,,,,,"(,,Vllcro,,,)",1453,F,0.00,37.1,0.00,37.1,0.00,0.00,0.00,0.00,0.00,14,0,0.00,14,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,5.55,5.55,0.00,0.00,18.7,,0.00,95.4,82.5,0.00,0.00,130,0.00,0.00,577,0.00,900,0.00,0.00,68.2,,,Vllcro,,,,"(,","(,,","(,,Vllcro,","(,,Vllcro,,","(,,Vllcro,,,","(,,Vllcro,,,)"
1454,HSS,HSS14X14X5/16,HSS14X14X5/16,,,,,,"(,,Vllcro,,,)",1454,F,0.00,45.1,0.00,45.1,0.00,0.00,0.00,0.00,0.00,14,0,0.00,14,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,5.58,5.58,0.00,0.00,15.7,,0.00,80.5,69.9,0.00,0.00,109,0.00,0.00,490,0.00,759,0.00,0.00,57.3,,,Vllcro,,,,"(,","(,,","(,,Vllcro,","(,,Vllcro,,","(,,Vllcro,,,","(,,Vllcro,,,)"
1455,HSS,HSS12X12X5/8,HSS12X12X5/8,,,,,,"(Clldo,,,,,)",1455,F,0.00,17.7,0.00,17.7,0.00,0.00,0.00,0.00,0.00,12,0,0.00,12,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,4.62,4.62,0.00,0.00,25.7,,0.00,109,91.4,0.00,0.00,151,0.00,0.00,548,0.00,885,0.00,0.00,93.1,Clldo,,,,,,"(Clldo,","(Clldo,,","(Clldo,,,","(Clldo,,,,","(Clldo,,,,,","(Clldo,,,,,)"
1456,HSS,HSS12X12X1/2,HSS12X12X1/2,,,,,,"(Clldo,,Vllcro,,,)",1456,F,0.00,22.8,0.00,22.8,0.00,0.00,0.00,0.00,0.00,12,0,0.00,12,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,4.68,4.68,0.00,0.00,20.9,,0.00,89.6,76.2,0.00,0.00,123,0.00,0.00,457,0.00,728,0.00,0.00,75.9,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1457,HSS,HSS12X12X3/8,HSS12X12X3/8,,,,,,"(Clldo,,Vllcro,,,)",1457,F,0.00,31.4,0.00,31.4,0.00,0.00,0.00,0.00,0.00,12,0,0.00,12,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,4.73,4.73,0.00,0.00,16.0,,0.00,69.2,59.5,0.00,0.00,94.6,0.00,0.00,357,0.00,561,0.00,0.00,58.0,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1458,HSS,HSS12X12X5/16,HSS12X12X5/16,,,,,,"(Clldo,,Vllcro,,,)",1458,F,0.00,38.2,0.00,38.2,0.00,0.00,0.00,0.00,0.00,12,0,0.00,12,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,13.4,,0.00,58.6,50.7,0.00,0.00,79.7,0.00,0.00,304,0.00,474,0.00,0.00,48.8,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1459,HSS,HSS12X12X1/4,HSS12X12X1/4,,,,,,"(Clldo,,Vllcro,,,)",1459,F,0.00,48.5,0.00,48.5,0.00,0.00,0.00,0.00,0.00,12,0,0.00,12,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,4.79,4.79,0.00,0.00,10.8,,0.00,47.6,41.4,0.00,0.00,64.5,0.00,0.00,248,0.00,384,0.00,0.00,39.4,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1460,HSS,HSS12X12X3/16,HSS12X12X3/16,,,,,,"(,,,,,)",1460,F,0.00,66.0,0.00,66.0,0.00,0.00,0.00,0.00,0.00,12,0,0.00,12,0,0.00,0.00,0,0.1875,0.174,0.00,0,0,0.00,0.00,0.00,0.00,0.00,4.82,4.82,0.00,0.00,8.15,,0.00,36.0,31.5,0.00,0.00,48.6,0.00,0.00,189,0.00,290,0.00,0.00,29.8,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1461,HSS,HSS10X10X5/8,HSS10X10X5/8,,,,,,"(Clldo,,Vllcro,,,)",1461,F,0.00,14.2,0.00,14.2,0.00,0.00,0.00,0.00,0.00,10,0,0.00,10,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.80,3.80,0.00,0.00,21.0,,0.00,73.2,60.8,0.00,0.00,102,0.00,0.00,304,0.00,498,0.00,0.00,76.1,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1462,HSS,HSS10X10X1/2,HSS10X10X1/2,,,,,,"(Clldo,,Vllcro,,,)",1462,F,0.00,18.5,0.00,18.5,0.00,0.00,0.00,0.00,0.00,10,0,0.00,10,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.86,3.86,0.00,0.00,17.2,,0.00,60.7,51.2,0.00,0.00,84.2,0.00,0.00,256,0.00,412,0.00,0.00,62.3,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1463,HSS,HSS10X10X3/8,HSS10X10X3/8,,,,,,"(Clldo,,Vllcro,,,)",1463,F,0.00,25.7,0.00,25.7,0.00,0.00,0.00,0.00,0.00,10,0,0.00,10,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.92,3.92,0.00,0.00,13.2,,0.00,47.2,40.4,0.00,0.00,64.8,0.00,0.00,202,0.00,320,0.00,0.00,47.8,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1464,HSS,HSS10X10X5/16,HSS10X10X5/16,,,,,,"(Clldo,,Vllcro,,,)",1464,F,0.00,31.4,0.00,31.4,0.00,0.00,0.00,0.00,0.00,10,0,0.00,10,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.94,3.94,0.00,0.00,11.1,,0.00,40.1,34.5,0.00,0.00,54.8,0.00,0.00,172,0.00,271,0.00,0.00,40.3,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1465,HSS,HSS10X10X1/4,HSS10X10X1/4,,,,,,"(Clldo,,Vllcro,,,)",1465,F,0.00,39.9,0.00,39.9,0.00,0.00,0.00,0.00,0.00,10,0,0.00,10,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.97,3.97,0.00,0.00,8.96,,0.00,32.7,28.3,0.00,0.00,44.4,0.00,0.00,141,0.00,220,0.00,0.00,32.6,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1466,HSS,HSS10X10X3/16,HSS10X10X3/16,,,,,,"(Clldo,,Vllcro,,,)",1466,F,0.00,54.5,0.00,54.5,0.00,0.00,0.00,0.00,0.00,10,0,0.00,10,0,0.00,0.00,0,0.1875,0.174,0.00,0,0,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,6.76,,0.00,24.8,21.6,0.00,0.00,33.6,0.00,0.00,108,0.00,167,0.00,0.00,24.7,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1467,HSS,HSS9X9X5/8,HSS9X9X5/8,,,,,,"(,,,,,)",1467,F,0.00,12.5,0.00,12.5,0.00,0.00,0.00,0.00,0.00,9,0,0.00,9,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.40,3.40,0.00,0.00,18.7,,0.00,58.1,47.9,0.00,0.00,81.6,0.00,0.00,216,0.00,356,0.00,0.00,67.6,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1468,HSS,HSS9X9X1/2,HSS9X9X1/2,,,,,,"(,,,,,)",1468,F,0.00,16.4,0.00,16.4,0.00,0.00,0.00,0.00,0.00,9,0,0.00,9,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,15.3,,0.00,48.4,40.6,0.00,0.00,67.4,0.00,0.00,183,0.00,296,0.00,0.00,55.5,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1469,HSS,HSS9X9X3/8,HSS9X9X3/8,,,,,,"(,,,,,)",1469,F,0.00,22.8,0.00,22.8,0.00,0.00,0.00,0.00,0.00,9,0,0.00,9,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.51,3.51,0.00,0.00,11.8,,0.00,37.8,32.2,0.00,0.00,52.1,0.00,0.00,145,0.00,231,0.00,0.00,42.7,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1470,HSS,HSS9X9X5/16,HSS9X9X5/16,,,,,,"(,,,,,)",1470,F,0.00,27.9,0.00,27.9,0.00,0.00,0.00,0.00,0.00,9,0,0.00,9,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.54,3.54,0.00,0.00,9.92,,0.00,32.1,27.6,0.00,0.00,44.0,0.00,0.00,124,0.00,196,0.00,0.00,36.0,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1471,HSS,HSS9X9X1/4,HSS9X9X1/4,,,,,,"(,,,,,)",1471,F,0.00,35.6,0.00,35.6,0.00,0.00,0.00,0.00,0.00,9,0,0.00,9,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.56,3.56,0.00,0.00,8.03,,0.00,26.2,22.7,0.00,0.00,35.8,0.00,0.00,102,0.00,159,0.00,0.00,29.2,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1472,HSS,HSS9X9X3/16,HSS9X9X3/16,,,,,,"(,,,,,)",1472,F,0.00,48.7,0.00,48.7,0.00,0.00,0.00,0.00,0.00,9,0,0.00,9,0,0.00,0.00,0,0.1875,0.174,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.59,3.59,0.00,0.00,6.06,,0.00,20.0,17.4,0.00,0.00,27.1,0.00,0.00,78.2,0.00,121,0.00,0.00,22.2,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1473,HSS,HSS9X9X1/8,HSS9X9X1/8,,,,,,"(,,,,,)",1473,F,0.00,74.6,0.00,74.6,0.00,0.00,0.00,0.00,0.00,9,0,0.00,9,0,0.00,0.00,0,0.125,0.116,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.62,3.62,0.00,0.00,4.09,,0.00,13.6,11.9,0.00,0.00,18.3,0.00,0.00,53.5,0.00,82.0,0.00,0.00,15.0,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1474,HSS,HSS8X8X5/8,HSS8X8X5/8,,,,,,"(Clldo,,Vllcro,,,)",1474,F,0.00,10.8,0.00,10.8,0.00,0.00,0.00,0.00,0.00,8,0,0.00,8,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.99,2.99,0.00,0.00,16.4,,0.00,44.7,36.5,0.00,0.00,63.2,0.00,0.00,146,0.00,244,0.00,0.00,59.1,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1475,HSS,HSS8X8X1/2,HSS8X8X1/2,,,,,,"(Clldo,,Vllcro,,,)",1475,F,0.00,14.2,0.00,14.2,0.00,0.00,0.00,0.00,0.00,8,0,0.00,8,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.04,3.04,0.00,0.00,13.5,,0.00,37.5,31.2,0.00,0.00,52.4,0.00,0.00,125,0.00,204,0.00,0.00,48.7,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1476,HSS,HSS8X8X3/8,HSS8X8X3/8,,,,,,"(Clldo,,Vllcro,,,)",1476,F,0.00,19.9,0.00,19.9,0.00,0.00,0.00,0.00,0.00,8,0,0.00,8,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.10,3.10,0.00,0.00,10.4,,0.00,29.4,24.9,0.00,0.00,40.7,0.00,0.00,100,0.00,160,0.00,0.00,37.6,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1477,HSS,HSS8X8X5/16,HSS8X8X5/16,,,,,,"(Clldo,,Vllcro,,,)",1477,F,0.00,24.5,0.00,24.5,0.00,0.00,0.00,0.00,0.00,8,0,0.00,8,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.13,3.13,0.00,0.00,8.76,,0.00,25.1,21.4,0.00,0.00,34.5,0.00,0.00,85.6,0.00,136,0.00,0.00,31.8,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1478,HSS,HSS8X8X1/4,HSS8X8X1/4,,,,,,"(Clldo,,Vllcro,,,)",1478,F,0.00,31.3,0.00,31.3,0.00,0.00,0.00,0.00,0.00,8,0,0.00,8,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.15,3.15,0.00,0.00,7.10,,0.00,20.5,17.7,0.00,0.00,28.1,0.00,0.00,70.7,0.00,111,0.00,0.00,25.8,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1479,HSS,HSS8X8X3/16,HSS8X8X3/16,,,,,,"(Clldo,,Vllcro,,,)",1479,F,0.00,43.0,0.00,43.0,0.00,0.00,0.00,0.00,0.00,8,0,0.00,8,0,0.00,0.00,0,0.1875,0.174,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.18,3.18,0.00,0.00,5.37,,0.00,15.7,13.6,0.00,0.00,21.3,0.00,0.00,54.4,0.00,84.5,0.00,0.00,19.6,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1480,HSS,HSS8X8X1/8,HSS8X8X1/8,,,,,,"(,,,,,)",1480,F,0.00,66.0,0.00,66.0,0.00,0.00,0.00,0.00,0.00,8,0,0.00,8,0,0.00,0.00,0,0.125,0.116,0.00,0,0,0.00,0.00,0.00,0.00,0.00,3.21,3.21,0.00,0.00,3.62,,0.00,10.7,9.34,0.00,0.00,14.4,0.00,0.00,37.4,0.00,57.3,0.00,0.00,13.3,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1481,HSS,HSS7X7X5/8,HSS7X7X5/8,,,,,,"(Clldo,,,,,)",1481,F,0.00,9.05,0.00,9.05,0.00,0.00,0.00,0.00,0.00,7,0,0.00,7,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.58,2.58,0.00,0.00,14.0,,0.00,33.1,26.7,0.00,0.00,47.1,0.00,0.00,93.4,0.00,158,0.00,0.00,50.6,Clldo,,,,,,"(Clldo,","(Clldo,,","(Clldo,,,","(Clldo,,,,","(Clldo,,,,,","(Clldo,,,,,)"
1482,HSS,HSS7X7X1/2,HSS7X7X1/2,,,,,,"(Clldo,,,,,)",1482,F,0.00,12.1,0.00,12.1,0.00,0.00,0.00,0.00,0.00,7,0,0.00,7,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.63,2.63,0.00,0.00,11.6,,0.00,27.9,23.0,0.00,0.00,39.3,0.00,0.00,80.5,0.00,133,0.00,0.00,41.9,Clldo,,,,,,"(Clldo,","(Clldo,,","(Clldo,,,","(Clldo,,,,","(Clldo,,,,,","(Clldo,,,,,)"
1483,HSS,HSS7X7X3/8,HSS7X7X3/8,,,,,,"(Clldo,,,,,)",1483,F,0.00,17.1,0.00,17.1,0.00,0.00,0.00,0.00,0.00,7,0,0.00,7,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.69,2.69,0.00,0.00,8.97,,0.00,22.1,18.6,0.00,0.00,30.7,0.00,0.00,65.0,0.00,105,0.00,0.00,32.5,Clldo,,,,,,"(Clldo,","(Clldo,,","(Clldo,,,","(Clldo,,,,","(Clldo,,,,,","(Clldo,,,,,)"
1484,HSS,HSS7X7X5/16,HSS7X7X5/16,,,,,,"(Clldo,,,,,)",1484,F,0.00,21.1,0.00,21.1,0.00,0.00,0.00,0.00,0.00,7,0,0.00,7,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.72,2.72,0.00,0.00,7.59,,0.00,18.9,16.0,0.00,0.00,26.1,0.00,0.00,56.1,0.00,89.7,0.00,0.00,27.5,Clldo,,,,,,"(Clldo,","(Clldo,,","(Clldo,,,","(Clldo,,,,","(Clldo,,,,,","(Clldo,,,,,)"
1485,HSS,HSS7X7X1/4,HSS7X7X1/4,,,,,,"(Clldo,,,,,)",1485,F,0.00,27.0,0.00,27.0,0.00,0.00,0.00,0.00,0.00,7,0,0.00,7,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.75,2.75,0.00,0.00,6.17,,0.00,15.5,13.3,0.00,0.00,21.3,0.00,0.00,46.5,0.00,73.5,0.00,0.00,22.4,Clldo,,,,,,"(Clldo,","(Clldo,,","(Clldo,,,","(Clldo,,,,","(Clldo,,,,,","(Clldo,,,,,)"
1486,HSS,HSS7X7X3/16,HSS7X7X3/16,,,,,,"(Clldo,,,,,)",1486,F,0.00,37.2,0.00,37.2,0.00,0.00,0.00,0.00,0.00,7,0,0.00,7,0,0.00,0.00,0,0.1875,0.174,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.77,2.77,0.00,0.00,4.67,,0.00,11.9,10.3,0.00,0.00,16.2,0.00,0.00,36.0,0.00,56.1,0.00,0.00,17.1,Clldo,,,,,,"(Clldo,","(Clldo,,","(Clldo,,,","(Clldo,,,,","(Clldo,,,,,","(Clldo,,,,,)"
1487,HSS,HSS7X7X1/8,HSS7X7X1/8,,,,,,"(Clldo,,,,,)",1487,F,0.00,57.3,0.00,57.3,0.00,0.00,0.00,0.00,0.00,7,0,0.00,7,0,0.00,0.00,0,0.125,0.116,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.80,2.80,0.00,0.00,3.16,,0.00,8.13,7.09,0.00,0.00,11.0,0.00,0.00,24.8,0.00,38.2,0.00,0.00,11.6,Clldo,,,,,,"(Clldo,","(Clldo,,","(Clldo,,,","(Clldo,,,,","(Clldo,,,,,","(Clldo,,,,,)"
1488,HSS,HSS6X6X5/8,HSS6X6X5/8,,,,,,"(Clldo,,,,,)",1488,F,0.00,7.33,0.00,7.33,0.00,0.00,0.00,0.00,0.00,6,0,0.00,6,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.17,2.17,0.00,0.00,11.7,,0.00,23.2,18.4,0.00,0.00,33.4,0.00,0.00,55.2,0.00,94.9,0.00,0.00,42.1,Clldo,,,,,,"(Clldo,","(Clldo,,","(Clldo,,,","(Clldo,,,,","(Clldo,,,,,","(Clldo,,,,,)"
1489,HSS,HSS6X6X1/2,HSS6X6X1/2,,,,,,"(Clldo,,Vllcro,,,)",1489,F,0.00,9.90,0.00,9.90,0.00,0.00,0.00,0.00,0.00,6,0,0.00,6,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.23,2.23,0.00,0.00,9.74,,0.00,19.8,16.1,0.00,0.00,28.1,0.00,0.00,48.3,0.00,81.1,0.00,0.00,35.1,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
1490,HSS,HSS6X6X3/8,HSS6X6X3/8,,,,,,"(Clldo,,Vllcro,,,)",1490,F,0.00,14.2,0.00,14.2,0.00,0.00,0.00,0.00,0.00,6,0,0.00,6,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,2.28,2.28,0.00,0.00,7.58,,0.00,15.8,13.2,0.00,0.00,22.1,0.00,0.00,39.5,0.00,64.6,0.00,0.00,27.4,Clldo,,Vllcro,,,,"(Clldo,","(Clldo,,","(Clldo,,Vllcro,","(Clldo,,Vllcro,,","(Clldo,,Vllcro,,,","(Clldo,,Vllcro,,,)"
